timestamp,plane_id,temp_sensor_1,temp_sensor_2,temp_sensor_3,ambient_temp,charge_rate,discharge_rate,failure_condition,failure_label,avg_temp,max_temp,min_temp,temp_spread,is_temp_extreme,thermal_stress,charge_discharge_ratio,hour,day,day_of_week,week,shift,avg_temp_roll_mean,avg_temp_roll_std,charge_rate_roll_mean,charge_rate_roll_std,discharge_rate_roll_mean,discharge_rate_roll_std
2024-01-01 08:38:00,P2,28.69156748771265,26.999585175161016,28.831261708605183,26.57,1.6,1.87,Normal,0,28.1741,28.8313,26.9996,1.8317,0,1.6041,0.8556,8,1,Monday,1,Morning,26.8057,1.239,1.1943,0.5299,1.414,0.5964
2024-01-01 08:39:00,P1,28.431771469386877,27.80216387038842,26.04058835294491,25.28,2.25,1.46,Normal,0,27.4248,28.4318,26.0406,2.3912,0,2.1448,1.5411,8,1,Monday,1,Morning,26.7235,1.1013,1.236,0.5623,1.4267,0.5931
2024-01-01 08:40:00,P2,28.08593556719968,30.22026530885493,28.145220112649643,26.5,0.65,2.09,Normal,0,28.8171,30.2203,28.0859,2.1344,0,2.3171,0.311,8,1,Monday,1,Morning,26.826,1.1489,1.18,0.5324,1.4477,0.6054
2024-01-01 08:41:00,P1,25.85807966742625,26.181401964325826,25.917059316667885,24.68,1.49,1.63,Normal,0,25.9855,26.1814,25.8581,0.3233,0,1.3055,0.9141,8,1,Monday,1,Morning,26.7777,1.1529,1.2087,0.5249,1.4737,0.5955
2024-01-01 08:42:00,P1,27.428491700445548,29.564579635737644,29.588660121517734,26.76,2.46,1.35,Normal,0,28.8606,29.5887,27.4285,2.1602,0,2.1006,1.8222,8,1,Monday,1,Morning,26.952,1.0517,1.251,0.5724,1.4797,0.5932
2024-01-01 08:43:00,P2,29.11376152843993,28.04330624192572,28.89824195264004,27.07,1.52,1.21,Normal,0,28.6851,29.1138,28.0433,1.0705,0,1.6151,1.2562,8,1,Monday,1,Morning,26.9742,1.0817,1.259,0.5745,1.448,0.5809
2024-01-01 08:44:00,P3,27.97472993850014,28.25672775218581,29.255286135891367,25.89,2.02,1.27,Normal,0,28.4956,29.2553,27.9747,1.2806,0,2.6056,1.5906,8,1,Monday,1,Morning,27.0162,1.1161,1.3033,0.5803,1.4557,0.5768
2024-01-01 08:45:00,P3,28.06844152853085,26.025638337779316,27.08614941534528,25.87,1.22,1.1,Normal,0,27.0601,28.0684,26.0256,2.0428,0,1.1901,1.1091,8,1,Monday,1,Morning,27.0698,1.0762,1.3127,0.5765,1.4703,0.5613
2024-01-01 08:46:00,P2,24.412886820545545,25.280731413532838,26.12154743880324,24.39,1.77,1.56,Normal,0,25.2717,26.1215,24.4129,1.7086,0,0.8817,1.1346,8,1,Monday,1,Morning,27.0346,1.1178,1.321,0.5814,1.4397,0.5284
2024-01-01 08:47:00,P1,27.34581026564366,26.634707405948607,27.088040642895805,24.84,1.45,2.21,Normal,0,27.0229,27.3458,26.6347,0.7111,0,2.1829,0.6561,8,1,Monday,1,Morning,27.0155,1.1128,1.3447,0.5713,1.463,0.5467
2024-01-01 08:48:00,P1,26.41201322955348,26.82097281075171,27.84263025066306,24.37,2.29,1.88,Normal,0,27.0252,27.8426,26.412,1.4306,0,2.6552,1.2181,8,1,Monday,1,Morning,27.0475,1.0983,1.3843,0.5946,1.497,0.5396
2024-01-01 08:49:00,P3,26.37418199150893,27.099127537218195,24.790406392169785,24.23,2.49,1.37,Normal,0,26.0879,27.0991,24.7904,2.3087,0,1.8579,1.8175,8,1,Monday,1,Morning,27.0717,1.0675,1.408,0.6243,1.4903,0.5399
2024-01-01 08:50:00,P2,31.17903075259195,28.28851151463506,30.37138184160344,28.0,2.38,1.09,Normal,0,29.9463,31.179,28.2885,2.8905,0,1.9463,2.1835,8,1,Monday,1,Morning,27.1881,1.182,1.4533,0.6442,1.493,0.5376
2024-01-01 08:51:00,P1,25.75265196808189,26.500501496822103,27.20039953587444,24.15,1.27,2.31,Normal,0,26.4845,27.2004,25.7527,1.4477,0,2.3345,0.5498,8,1,Monday,1,Morning,27.156,1.1878,1.4717,0.6303,1.5343,0.5515
2024-01-01 08:52:00,P1,25.847551794216397,26.67216676236611,26.8719563219725,24.3,1.37,1.45,Normal,0,26.4639,26.872,25.8476,1.0244,0,2.1639,0.9448,8,1,Monday,1,Morning,27.0983,1.1775,1.49,0.6185,1.5293,0.5515
2024-01-01 08:53:00,P2,27.213672901691957,24.846685672840177,26.45467423968642,23.49,2.47,1.91,Normal,0,26.1717,27.2137,24.8467,2.367,0,2.6817,1.2932,8,1,Monday,1,Morning,27.0974,1.1782,1.4973,0.6291,1.5703,0.5316
2024-01-01 08:54:00,P1,28.28632392200829,27.05604858375873,25.95614978118996,25.68,2.38,1.72,Normal,0,27.0995,28.2863,25.9561,2.3302,0,1.4195,1.3837,8,1,Monday,1,Morning,27.0584,1.1572,1.558,0.6233,1.587,0.528
2024-01-01 08:55:00,P1,26.952719863938704,26.01197809231471,27.88794319156211,24.97,2.47,1.99,Normal,0,26.9509,27.8879,26.012,1.8759,0,1.9809,1.2412,8,1,Monday,1,Morning,27.101,1.1276,1.5963,0.6432,1.6333,0.4986
2024-01-01 08:56:00,P2,26.11092733805755,27.50507134438408,27.53162000111271,24.92,1.53,1.42,Normal,0,27.0492,27.5316,26.1109,1.4207,0,2.1292,1.0775,8,1,Monday,1,Morning,27.1411,1.1025,1.623,0.6223,1.6203,0.4989
2024-01-01 08:57:00,P1,27.163391932409382,28.173243963230355,24.839969504526355,23.93,0.78,1.42,Normal,0,26.7255,28.1732,24.84,3.3332,0,2.7955,0.5493,8,1,Monday,1,Morning,27.1385,1.1035,1.63,0.6111,1.649,0.459
2024-01-01 08:58:00,P1,27.05700980089899,29.000260230298927,25.98622271719262,24.72,1.04,0.54,Normal,0,27.3478,29.0003,25.9862,3.0141,0,2.6278,1.9259,8,1,Monday,1,Morning,27.1637,1.0991,1.6337,0.6071,1.6237,0.4982
2024-01-01 08:59:00,P2,24.64358085271525,26.81142359339195,24.882168721766064,23.59,1.88,1.73,Normal,0,25.4457,26.8114,24.6436,2.1678,0,1.8557,1.0867,8,1,Monday,1,Morning,27.1853,1.0567,1.659,0.6007,1.6037,0.4806
2024-01-01 09:00:00,P1,25.950967328695157,26.02822131158398,26.791020472112837,23.72,2.5,1.56,Normal,0,26.2567,26.791,25.951,0.84,0,2.5367,1.6026,9,1,Monday,1,Morning,27.1457,1.0688,1.7197,0.5903,1.5897,0.4754
2024-01-01 09:01:00,P3,27.38893210596027,27.0347293844207,25.835693076473586,25.14,0.9,1.82,Normal,0,26.7531,27.3889,25.8357,1.5532,0,1.6131,0.4945,9,1,Monday,1,Morning,27.1272,1.0707,1.668,0.592,1.573,0.4573
2024-01-01 09:02:00,P3,26.76283357291934,26.256176520308667,25.135546013376032,24.7,1.78,1.12,Normal,0,26.0515,26.7628,25.1355,1.6273,0,1.3515,1.5893,9,1,Monday,1,Morning,27.0834,1.0873,1.6883,0.5847,1.5357,0.4466
2024-01-01 09:03:00,P2,25.260618702104853,26.23275309590526,26.982284096123216,23.3,1.07,2.46,Normal,0,26.1586,26.9823,25.2606,1.7217,0,2.8586,0.435,9,1,Monday,1,Morning,27.0205,1.0843,1.6587,0.593,1.593,0.4513
2024-01-01 09:04:00,P1,26.003125729287525,26.347490501466197,25.67358476380629,24.72,1.18,0.59,Normal,0,26.0081,26.3475,25.6736,0.6739,0,1.2881,2.0,9,1,Monday,1,Morning,27.0178,1.0868,1.6593,0.5924,1.5717,0.4831
2024-01-01 09:05:00,P1,30.317611629379225,27.487465115645,26.98795845583807,26.18,1.7,2.16,Normal,0,28.2643,30.3176,26.988,3.3296,0,2.0843,0.787,9,1,Monday,1,Morning,27.0607,1.1103,1.688,0.5718,1.616,0.4736
2024-01-01 09:06:00,P1,28.82805154817896,28.84492902589549,30.098173928170954,26.51,2.17,1.65,Normal,0,29.2571,30.0982,28.8281,1.2701,0,2.7471,1.3152,9,1,Monday,1,Morning,27.1293,1.1805,1.7067,0.5783,1.6003,0.464
2024-01-01 09:07:00,P3,23.55558343474109,24.7882856838194,25.01340351086049,22.95,1.24,1.22,Normal,0,24.4524,25.0134,23.5556,1.4578,0,1.5024,1.0164,9,1,Monday,1,Morning,27.0599,1.2741,1.7107,0.5745,1.572,0.4603
2024-01-01 09:08:00,P2,28.93075292870838,26.15975794181407,25.919274717727784,24.47,1.67,1.06,Normal,0,27.0033,28.9308,25.9193,3.0115,0,2.5333,1.5755,9,1,Monday,1,Morning,27.0209,1.2566,1.713,0.5742,1.545,0.4659
2024-01-01 09:09:00,P3,28.160886912013357,26.46457225681661,27.04301334983502,25.19,1.65,2.0,Normal,0,27.2228,28.1609,26.4646,1.6963,0,2.0328,0.825,9,1,Monday,1,Morning,27.0142,1.2549,1.693,0.5652,1.563,0.4729
2024-01-01 09:10:00,P2,29.554806433094623,28.71762810012285,30.9183912202545,26.5,1.6,1.19,Normal,0,29.7303,30.9184,28.7176,2.2008,0,3.2303,1.3445,9,1,Monday,1,Morning,27.0446,1.31,1.7247,0.5303,1.533,0.4668
2024-01-01 09:11:00,P1,28.563883818940266,28.278038780312425,30.76571444786536,27.97,0.83,0.97,Normal,0,29.2025,30.7657,28.278,2.4877,0,1.2325,0.8557,9,1,Monday,1,Morning,27.1518,1.3514,1.7027,0.5536,1.511,0.4775
2024-01-01 09:12:00,P1,28.825241015141597,28.54780420827617,28.229709406094308,27.05,2.03,1.52,Normal,0,28.5343,28.8252,28.2297,0.5955,0,1.4843,1.3355,9,1,Monday,1,Morning,27.141,1.3384,1.6883,0.5386,1.5167,0.4765
2024-01-01 09:13:00,P1,26.38634279591185,24.868705039195422,25.55180075701098,23.25,2.36,1.85,Normal,0,25.6023,26.3863,24.8687,1.5176,0,2.3523,1.2757,9,1,Monday,1,Morning,27.0382,1.3341,1.7163,0.5513,1.538,0.4767
2024-01-01 09:14:00,P3,25.26227103567561,24.84777822788965,22.91531079975005,22.26,1.42,2.03,Normal,0,24.3418,25.2623,22.9153,2.347,0,2.0818,0.6995,9,1,Monday,1,Morning,26.8997,1.3919,1.6963,0.5508,1.5633,0.4821
2024-01-01 09:15:00,P1,27.394743359527588,26.939845080157276,24.487072678098457,25.39,0.83,1.77,Normal,0,26.2739,27.3947,24.4871,2.9076,0,0.8839,0.4689,9,1,Monday,1,Morning,26.8735,1.3962,1.6833,0.5668,1.5857,0.4754
2024-01-01 09:16:00,P3,26.312431145776124,25.46143504944288,25.788304963241043,24.01,1.12,0.73,Normal,0,25.8541,26.3124,25.4614,0.851,0,1.8441,1.5342,9,1,Monday,1,Morning,26.8929,1.3771,1.6617,0.5757,1.558,0.5004
2024-01-01 09:17:00,P1,29.172491988853714,27.153200519172028,29.06514963934947,27.25,1.0,1.2,Normal,0,28.4636,29.1725,27.1532,2.0193,0,1.2136,0.8333,9,1,Monday,1,Morning,26.941,1.4066,1.6467,0.5871,1.5243,0.4889
2024-01-01 09:18:00,P1,26.32464534303809,27.88474859574101,25.687771027478952,25.15,2.04,0.65,Normal,0,26.6324,27.8847,25.6878,2.1969,0,1.4824,3.1385,9,1,Monday,1,Morning,26.9279,1.4076,1.6383,0.5794,1.4833,0.5092
2024-01-01 09:19:00,P3,25.3162410986566,26.494312282542463,27.49812986049528,24.79,0.81,1.7,Normal,0,26.4362,27.4981,25.3162,2.1819,0,1.6462,0.4765,9,1,Monday,1,Morning,26.9395,1.4018,1.5823,0.5754,1.4943,0.5102
2024-01-01 09:20:00,P1,26.539946492628307,26.78777007853532,26.83776746897253,24.76,2.36,1.94,Normal,0,26.7218,26.8378,26.5399,0.2979,0,1.9618,1.2165,9,1,Monday,1,Morning,26.832,1.2818,1.5817,0.5745,1.5227,0.5106
2024-01-01 09:21:00,P3,28.73981572310501,29.461695883284847,28.207616985529377,26.04,1.51,1.77,Normal,0,28.803,29.4617,28.2076,1.2541,0,2.763,0.8531,9,1,Monday,1,Morning,26.9093,1.3292,1.5897,0.5717,1.5047,0.491
2024-01-01 09:22:00,P2,25.367948599624345,25.859824459204592,26.971695017184825,22.51,0.52,2.14,Normal,0,26.0665,26.9717,25.3679,1.6038,0,3.5565,0.243,9,1,Monday,1,Morning,26.896,1.3357,1.5613,0.6031,1.5277,0.5043
2024-01-01 09:23:00,P3,28.689701589739418,29.367184027488584,28.90937325345974,27.18,1.42,1.41,Normal,0,28.9888,29.3672,28.6897,0.6775,0,1.8088,1.0071,9,1,Monday,1,Morning,26.9899,1.3813,1.5263,0.5785,1.511,0.4995
2024-01-01 09:24:00,P3,26.27651460916337,27.675743102133065,24.80082871548867,24.39,1.45,1.74,Normal,0,26.251,27.6757,24.8008,2.8749,0,1.861,0.8333,9,1,Monday,1,Morning,26.9616,1.3876,1.4953,0.5557,1.5117,0.4998
2024-01-01 09:25:00,P2,26.719493022566628,26.95366817407395,24.840504291682382,23.5,0.61,0.91,Normal,0,26.1712,26.9537,24.8405,2.1132,0,2.6712,0.6703,9,1,Monday,1,Morning,26.9357,1.3951,1.4333,0.5469,1.4757,0.5031
2024-01-01 09:26:00,P3,30.455882083307756,29.212238863954408,27.04473442800873,27.48,0.9,2.05,Normal,0,28.9043,30.4559,27.0447,3.4112,0,1.4243,0.439,9,1,Monday,1,Morning,26.9975,1.4407,1.4123,0.5551,1.4967,0.5137
2024-01-01 09:27:00,P1,23.84182331239036,25.25993698195983,25.263100024547917,22.5,0.57,0.8,Normal,0,24.7883,25.2631,23.8418,1.4213,0,2.2883,0.7125,9,1,Monday,1,Morning,26.9329,1.4957,1.4053,0.5646,1.476,0.5291
2024-01-01 09:28:00,P2,26.068725734637425,26.267518650058115,26.08126198704918,24.3,1.89,1.41,Normal,0,26.1392,26.2675,26.0687,0.1988,0,1.8392,1.3404,9,1,Monday,1,Morning,26.8926,1.5004,1.4337,0.5669,1.505,0.499
2024-01-01 09:29:00,P1,27.21995884325184,25.57577285090803,27.04243843378073,25.25,1.73,2.11,Normal,0,26.6127,27.22,25.5758,1.6442,0,1.3627,0.8199,9,1,Monday,1,Morning,26.9315,1.4765,1.4287,0.5635,1.5177,0.5096
2024-01-01 09:30:00,P1,27.95979934592751,26.138693868359717,27.173905351344903,24.97,1.53,1.55,Normal,0,27.0908,27.9598,26.1387,1.8211,0,2.1208,0.9871,9,1,Monday,1,Morning,26.9593,1.4712,1.3963,0.5265,1.5173,0.5096
2024-01-01 09:31:00,P1,27.69165282119218,26.085202114628757,28.85006902059361,25.84,1.18,0.73,Normal,0,27.5423,28.8501,26.0852,2.7649,0,1.7023,1.6164,9,1,Monday,1,Morning,26.9856,1.4745,1.4057,0.5199,1.481,0.5259
2024-01-01 09:32:00,P3,28.34877338002468,28.160330400889144,26.33857510044837,26.12,2.06,2.34,Normal,0,27.6159,28.3488,26.3386,2.0102,0,1.4959,0.8803,9,1,Monday,1,Morning,27.0378,1.4679,1.415,0.5293,1.5217,0.5439
2024-01-01 09:33:00,P2,29.646396043328377,27.046254479578124,29.50501865627158,26.16,1.68,1.44,Normal,0,28.7326,29.6464,27.0463,2.6001,0,2.5726,1.1667,9,1,Monday,1,Morning,27.1236,1.4898,1.4353,0.5273,1.4877,0.5143
2024-01-01 09:34:00,P1,27.55680467664996,28.305856400647105,27.30456235689033,26.7,2.45,1.54,Normal,0,27.7224,28.3059,27.3046,1.0013,0,1.0224,1.5909,9,1,Monday,1,Morning,27.1807,1.4784,1.4777,0.5562,1.5193,0.4855
2024-01-01 09:35:00,P3,27.34831756243016,25.57953186897973,27.285802775124697,24.9,1.11,0.93,Normal,0,26.7379,27.3483,25.5795,1.7688,0,1.8379,1.1935,9,1,Monday,1,Morning,27.1299,1.466,1.458,0.5585,1.4783,0.4815
2024-01-01 09:36:00,P3,28.61347865621873,28.414502572085627,26.731509323619093,25.96,1.84,2.39,Normal,0,27.9198,28.6135,26.7315,1.882,0,1.9598,0.7699,9,1,Monday,1,Morning,27.0853,1.4187,1.447,0.5472,1.503,0.5088
2024-01-01 09:37:00,P2,27.17235211031405,28.281025622339097,26.82246582948752,24.82,1.12,1.8,Normal,0,27.4253,28.281,26.8225,1.4585,0,2.6053,0.6222,9,1,Monday,1,Morning,27.1844,1.3295,1.443,0.5492,1.5223,0.5087
2024-01-01 09:38:00,P2,26.7079731863548,26.48510596383413,26.356928010269613,25.64,0.78,0.97,Normal,0,26.5167,26.708,26.3569,0.3511,0,0.8767,0.8041,9,1,Monday,1,Morning,27.1682,1.3347,1.4133,0.5604,1.5193,0.5117
2024-01-01 09:39:00,P3,28.43205115300686,25.96792374056015,26.73462635394205,24.37,0.51,1.23,Normal,0,27.0449,28.4321,25.9679,2.4642,0,2.6749,0.4146,9,1,Monday,1,Morning,27.1622,1.3349,1.3753,0.582,1.4937,0.5061
2024-01-01 09:40:00,P3,26.74847089096384,27.40489314938786,28.464415138932523,25.84,1.75,0.96,Normal,0,27.5393,28.4644,26.7485,1.7159,0,1.6993,1.8229,9,1,Monday,1,Morning,27.0892,1.2465,1.3803,0.5847,1.486,0.5125
2024-01-01 09:41:00,P1,25.64600537332076,28.23441035395725,27.089009609156214,25.64,1.16,2.05,Normal,0,26.9898,28.2344,25.646,2.5884,0,1.3498,0.5659,9,1,Monday,1,Morning,27.0154,1.1809,1.3913,0.577,1.522,0.513
2024-01-01 09:42:00,P2,26.61486569296361,27.732935924483797,26.00956537330564,24.21,1.43,2.08,Normal,0,26.7858,27.7329,26.0096,1.7233,0,2.5758,0.6875,9,1,Monday,1,Morning,26.9572,1.146,1.3713,0.5644,1.5407,0.523
2024-01-01 09:43:00,P2,27.329077232118152,28.90074334591213,28.22894459407192,26.77,1.11,0.6,Normal,0,28.1529,28.9007,27.3291,1.5716,0,1.3829,1.85,9,1,Monday,1,Morning,27.0422,1.1366,1.3297,0.5342,1.499,0.5468
2024-01-01 09:44:00,P1,27.123692597214895,26.0789385810362,26.532590637198854,25.42,1.46,1.3,Normal,0,26.5784,27.1237,26.0789,1.0448,0,1.1584,1.1231,9,1,Monday,1,Morning,27.1167,1.0208,1.331,0.5345,1.4747,0.5385
2024-01-01 09:45:00,P3,23.23309877105128,25.020324374875045,24.288962870142772,22.54,1.03,1.49,Normal,0,24.1808,25.0203,23.2331,1.7872,0,1.6408,0.6913,9,1,Monday,1,Morning,27.047,1.1444,1.3377,0.5292,1.4653,0.5356
2024-01-01 09:46:00,P2,29.165577481595072,27.05402820678774,27.98428393318224,25.35,0.81,1.08,Normal,0,28.068,29.1656,27.054,2.1116,0,2.718,0.75,9,1,Monday,1,Morning,27.1208,1.1362,1.3273,0.5366,1.477,0.5227
2024-01-01 09:47:00,P2,29.8026845327315,24.022353107252613,26.32233772402788,25.04,0.55,0.72,Normal,0,26.7158,29.8027,24.0224,5.7803,0,1.6758,0.7639,9,1,Monday,1,Morning,27.0625,1.1095,1.3123,0.5521,1.461,0.5386
2024-01-01 09:48:00,P1,27.22709460457206,28.546071557309983,27.91992080710331,25.98,0.54,1.66,Normal,0,27.8977,28.5461,27.2271,1.319,0,1.9177,0.3253,9,1,Monday,1,Morning,27.1047,1.1166,1.2623,0.5519,1.4947,0.5173
2024-01-01 09:49:00,P2,27.167877169572343,28.472842310616358,28.766018230013383,26.3,2.44,1.96,Normal,0,28.1356,28.766,27.1679,1.5981,0,1.8356,1.2449,9,1,Monday,1,Morning,27.1613,1.1246,1.3167,0.5851,1.5033,0.523
2024-01-01 09:50:00,P2,27.349412484920887,28.40243090577956,25.520094253495103,25.2,2.22,0.81,Normal,0,27.0906,28.4024,25.5201,2.8823,0,1.8906,2.7407,9,1,Monday,1,Morning,27.1736,1.1216,1.312,0.577,1.4657,0.5311
2024-01-01 09:51:00,P3,25.980851867120723,27.94761093692631,26.352066417630287,25.19,1.23,0.7,Normal,0,26.7602,27.9476,25.9809,1.9667,0,1.5702,1.7571,9,1,Monday,1,Morning,27.1055,1.0806,1.3027,0.5759,1.43,0.5457
2024-01-01 09:52:00,P3,24.07146741424745,23.02162870604103,23.646629616101603,21.29,2.12,1.68,Normal,0,23.5799,24.0715,23.0216,1.0499,0,2.2899,1.2619,9,1,Monday,1,Morning,27.0226,1.2457,1.356,0.575,1.4147,0.5313
2024-01-01 09:53:00,P2,29.511401085932235,29.309428083908948,29.09272962077057,27.14,2.28,2.1,Normal,0,29.3045,29.5114,29.0927,0.4187,0,2.1645,1.0857,9,1,Monday,1,Morning,27.0332,1.2641,1.3847,0.5992,1.4377,0.5458
2024-01-01 09:54:00,P2,25.06475214190461,27.253898578442584,24.904780769866104,23.28,1.88,1.99,Normal,0,25.7411,27.2539,24.9048,2.3491,0,2.4611,0.9447,9,1,Monday,1,Morning,27.0162,1.2784,1.399,0.606,1.446,0.5525
2024-01-01 09:55:00,P2,28.027084892105343,25.22871133909804,27.39012405095693,24.77,1.63,0.93,Normal,0,26.882,28.0271,25.2287,2.7984,0,2.112,1.7527,9,1,Monday,1,Morning,27.0398,1.2687,1.433,0.5885,1.4467,0.5518
2024-01-01 09:56:00,P3,25.01918871688146,24.5975905516018,25.23240016079801,22.62,2.31,0.87,Normal,0,24.9497,25.2324,24.5976,0.6348,0,2.3297,2.6552,9,1,Monday,1,Morning,26.908,1.2737,1.48,0.6007,1.4073,0.5494
2024-01-01 09:57:00,P2,24.94496691530843,26.144052953305582,24.9701674834982,23.48,1.06,2.38,Normal,0,25.3531,26.1441,24.945,1.1991,0,1.8731,0.4454,9,1,Monday,1,Morning,26.9269,1.2452,1.4963,0.5814,1.46,0.5647
2024-01-01 09:58:00,P2,28.33916981068875,27.68424824206984,27.814645821969325,26.13,2.5,1.91,Normal,0,27.946,28.3392,27.6842,0.655,0,1.816,1.3089,9,1,Monday,1,Morning,26.9871,1.2495,1.5167,0.6058,1.4767,0.5705
2024-01-01 09:59:00,P2,26.7898178859586,27.74024975373295,26.63872067047592,25.01,1.17,2.37,Normal,0,27.0563,27.7402,26.6387,1.1015,0,2.0463,0.4937,9,1,Monday,1,Morning,27.0019,1.2475,1.498,0.6076,1.4853,0.5823
2024-01-01 10:00:00,P3,27.050251681532863,25.717870835927208,25.59962837973499,24.14,2.38,0.94,Normal,0,26.1226,27.0503,25.5996,1.4507,0,1.9826,2.5319,10,1,Monday,1,Morning,26.9696,1.2576,1.5263,0.6286,1.465,0.5906
2024-01-01 10:01:00,P1,22.230496631396072,22.43137252133679,22.729869407492025,21.27,0.84,1.48,Normal,0,22.4639,22.7299,22.2305,0.4994,0,1.1939,0.5676,10,1,Monday,1,Morning,26.8003,1.4969,1.515,0.6381,1.49,0.574
2024-01-01 10:02:00,P3,26.903050148678957,25.14485235554892,25.219373629761424,23.92,1.57,2.25,Normal,0,25.7558,26.9031,25.1449,1.7582,0,1.8358,0.6978,10,1,Monday,1,Morning,26.7383,1.5005,1.4987,0.6299,1.487,0.5696
2024-01-01 10:03:00,P1,26.12831812007132,28.793992154846777,28.03215679116281,25.23,2.07,1.62,Normal,0,27.6515,28.794,26.1283,2.6657,0,2.4215,1.2778,10,1,Monday,1,Morning,26.7023,1.4634,1.5117,0.6377,1.493,0.5701
2024-01-01 10:04:00,P2,26.26366708586684,26.471708139519954,24.107885263081386,23.25,1.62,1.63,Normal,0,25.6144,26.4717,24.1079,2.3638,0,2.3644,0.9939,10,1,Monday,1,Morning,26.632,1.4634,1.484,0.6131,1.496,0.5706
2024-01-01 10:05:00,P3,24.639586854101864,23.83479488025509,24.469711465577227,23.25,0.7,0.59,Normal,0,24.3147,24.6396,23.8348,0.8048,0,1.0647,1.1864,10,1,Monday,1,Morning,26.5512,1.523,1.4703,0.6262,1.4847,0.5854
2024-01-01 10:06:00,P3,26.90415236137648,26.48122550315025,26.251978493465305,24.4,0.65,0.81,Normal,0,26.5458,26.9042,26.252,0.6522,0,2.1458,0.8025,10,1,Monday,1,Morning,26.5054,1.5009,1.4307,0.6395,1.432,0.572
2024-01-01 10:07:00,P2,24.972044250036625,26.871717726781988,26.849374156823718,24.28,2.24,2.38,Normal,0,26.231,26.8717,24.972,1.8997,0,1.951,0.9412,10,1,Monday,1,Morning,26.4656,1.4915,1.468,0.6533,1.4513,0.5943
2024-01-01 10:08:00,P3,24.968844858875578,27.626104437527083,26.316730451086933,24.07,2.34,1.72,Normal,0,26.3039,27.6261,24.9688,2.6573,0,2.2339,1.3605,10,1,Monday,1,Morning,26.4585,1.4917,1.52,0.6587,1.4763,0.5891
2024-01-01 10:09:00,P1,28.04014786069976,26.397516301418708,29.099276584016867,25.6,0.69,1.55,Normal,0,27.8456,29.0993,26.3975,2.7018,0,2.2456,0.4452,10,1,Monday,1,Morning,26.4852,1.5096,1.526,0.65,1.487,0.5874
2024-01-01 10:10:00,P3,27.212042003928943,27.848432703426777,26.4713760320182,24.39,1.54,1.27,Normal,0,27.1773,27.8484,26.4714,1.377,0,2.7873,1.2126,10,1,Monday,1,Morning,26.4732,1.5024,1.519,0.6486,1.4973,0.5805
2024-01-01 10:11:00,P1,22.736529486514264,25.191584190698062,25.48014444773256,23.23,2.2,1.49,Normal,0,24.4694,25.4801,22.7365,2.7436,0,1.2394,1.4765,10,1,Monday,1,Morning,26.3891,1.5424,1.5537,0.6565,1.4787,0.571
2024-01-01 10:12:00,P2,26.26568545345692,26.56034483817105,27.123927790794635,24.13,2.28,1.57,Normal,0,26.65,27.1239,26.2657,0.8582,0,2.52,1.4522,10,1,Monday,1,Morning,26.3846,1.5414,1.582,0.6692,1.4617,0.56
2024-01-01 10:13:00,P1,26.61465832653994,26.481399670566447,26.69359463332685,24.66,1.06,0.84,Normal,0,26.5966,26.6936,26.4814,0.2122,0,1.9366,1.2619,10,1,Monday,1,Morning,26.3327,1.5056,1.5803,0.6705,1.4697,0.5488
2024-01-01 10:14:00,P3,25.71203461550552,25.774977160727698,26.3862662416195,24.23,1.48,0.77,Normal,0,25.9578,26.3863,25.712,0.6743,0,1.7278,1.9221,10,1,Monday,1,Morning,26.3121,1.5064,1.581,0.6704,1.452,0.5628
2024-01-01 10:15:00,P2,25.279006066873592,27.53858996712141,26.626399340504385,23.73,2.33,0.6,Normal,0,26.4813,27.5386,25.279,2.2596,0,2.7513,3.8833,10,1,Monday,1,Morning,26.3887,1.4517,1.6243,0.6755,1.4223,0.5838
2024-01-01 10:16:00,P2,26.42467293059357,26.18739207408368,25.45608048852116,23.56,2.3,1.62,Normal,0,26.0227,26.4247,25.4561,0.9686,0,2.4627,1.4198,10,1,Monday,1,Morning,26.3206,1.4178,1.674,0.6683,1.4403,0.5812
2024-01-01 10:17:00,P1,25.118485887514765,26.16384017278324,25.09376633780349,23.94,0.97,2.11,Normal,0,25.4587,26.1638,25.0938,1.07,0,1.5187,0.4597,10,1,Monday,1,Morning,26.2787,1.4242,1.688,0.648,1.4867,0.5772
2024-01-01 10:18:00,P2,30.030806588455007,28.607195502431907,29.788780811922127,26.65,2.04,0.53,Normal,0,29.4756,30.0308,28.6072,1.4236,0,2.8256,3.8491,10,1,Monday,1,Morning,26.3313,1.5125,1.738,0.6133,1.449,0.6018
2024-01-01 10:19:00,P3,25.66564821671588,27.48027518014524,27.959866955605506,24.38,2.4,0.65,Normal,0,27.0353,27.9599,25.6656,2.2943,0,2.6553,3.6923,10,1,Monday,1,Morning,26.2946,1.4802,1.7367,0.6118,1.4053,0.611
2024-01-01 10:20:00,P1,30.27265507147711,30.802110395189622,30.25061722846615,27.94,0.7,1.56,Normal,0,30.4418,30.8021,30.2506,0.5515,0,2.5018,0.4487,10,1,Monday,1,Morning,26.4063,1.6581,1.686,0.633,1.4303,0.601
2024-01-01 10:21:00,P2,29.543284133439258,29.915083788662034,27.97458154479713,27.11,2.05,2.03,Normal,0,29.1443,29.9151,27.9746,1.9405,0,2.0343,1.0099,10,1,Monday,1,Morning,26.4858,1.7312,1.7133,0.6303,1.4747,0.5943
