timestamp,temperature_c,machine_speed_rpm,production_quality_score,vibration_level_mm_s,energy_consumption_kwh,is_optimal,hour,day,day_of_week,week,shift,temperature_c_roll_mean,temperature_c_roll_std,machine_speed_rpm_roll_mean,machine_speed_rpm_roll_std,production_quality_score_roll_mean,production_quality_score_roll_std,vibration_level_mm_s_roll_mean,vibration_level_mm_s_roll_std,energy_consumption_kwh_roll_mean,energy_consumption_kwh_roll_std,efficiency_ratio,energy_per_rpm
2025-04-05 10:54:00,73.89,1455,8.38,0.06,1.36,0,10,5,Saturday,14,Morning,74.8726,1.8877,1497.2759,25.8883,8.4957,0.2836,0.0628,0.0208,1.4967,0.2773,6.1618,0.000935
2025-04-05 10:55:00,73.03,1458,8.51,0.04,1.8,0,10,5,Saturday,14,Morning,74.7814,1.8456,1497.0172,26.208,8.4924,0.2822,0.0624,0.021,1.5095,0.2738,4.7278,0.001235
2025-04-05 10:56:00,72.7,1541,8.5,0.08,1.87,0,10,5,Saturday,14,Morning,74.7819,1.845,1497.6897,26.831,8.5002,0.276,0.0626,0.0211,1.5157,0.2779,4.5455,0.001213
2025-04-05 10:57:00,74.16,1534,8.44,0.06,1.96,0,10,5,Saturday,14,Morning,74.7491,1.8387,1498.1897,27.2368,8.4972,0.2757,0.0629,0.0209,1.5207,0.2833,4.3061,0.001278
2025-04-05 10:58:00,73.27,1530,8.82,0.06,1.99,0,10,5,Saturday,14,Morning,74.7059,1.8436,1498.3966,27.4347,8.4953,0.273,0.0633,0.0206,1.5253,0.2887,4.4322,0.001301
2025-04-05 10:59:00,75.57,1489,8.34,0.04,1.8,1,10,5,Saturday,14,Morning,74.7169,1.8469,1498.1552,27.4551,8.4903,0.2732,0.0628,0.0208,1.534,0.2894,4.6333,0.001209
2025-04-05 11:00:00,73.92,1459,8.13,0.05,1.16,0,11,5,Saturday,14,Morning,74.7021,1.8498,1498.1897,27.4037,8.4781,0.2732,0.0628,0.0208,1.5264,0.2933,7.0086,0.000795
2025-04-05 11:01:00,72.85,1533,8.09,0.06,1.36,0,11,5,Saturday,14,Morning,74.6353,1.8455,1499.5517,27.1307,8.479,0.2718,0.0624,0.0207,1.5276,0.2925,5.9485,0.000887
2025-04-05 11:02:00,73.04,1511,8.87,0.07,1.24,0,11,5,Saturday,14,Morning,74.6409,1.8402,1499.431,27.0627,8.4922,0.2718,0.0629,0.0205,1.5312,0.2875,7.1532,0.000821
2025-04-05 11:03:00,78.59,1457,8.84,0.1,1.64,0,11,5,Saturday,14,Morning,74.6893,1.9065,1498.5517,27.6026,8.4984,0.2756,0.0641,0.0206,1.5384,0.2848,5.3902,0.001126
2025-04-05 11:04:00,76.58,1453,8.9,0.07,1.62,0,11,5,Saturday,14,Morning,74.6472,1.8348,1498.0862,28.1433,8.5079,0.2798,0.064,0.0205,1.5322,0.2789,5.4938,0.001115
2025-04-05 11:05:00,73.61,1510,8.51,0.04,1.85,0,11,5,Saturday,14,Morning,74.6081,1.8323,1497.5517,27.6032,8.5019,0.2758,0.0636,0.0207,1.5448,0.2764,4.6,0.001225
2025-04-05 11:06:00,75.68,1504,8.41,0.08,1.04,0,11,5,Saturday,14,Morning,74.6728,1.802,1497.6207,27.6144,8.4938,0.2714,0.0636,0.0207,1.5366,0.2842,8.0865,0.000691
2025-04-05 11:07:00,75.34,1533,8.29,0.08,1.88,0,11,5,Saturday,14,Morning,74.7121,1.7911,1498.6897,27.7654,8.4928,0.2721,0.064,0.0209,1.5367,0.2844,4.4096,0.001226
2025-04-05 11:08:00,75.97,1515,8.51,0.07,1.97,0,11,5,Saturday,14,Morning,74.6948,1.7737,1499.1552,27.8094,8.4926,0.2721,0.064,0.0209,1.5498,0.2866,4.3198,0.0013
2025-04-05 11:09:00,76.88,1516,8.12,0.07,1.11,0,11,5,Saturday,14,Morning,74.7816,1.755,1500.1552,27.3424,8.486,0.2764,0.0643,0.0208,1.5498,0.2866,7.3153,0.000732
2025-04-05 11:10:00,73.72,1480,8.11,0.08,1.31,0,11,5,Saturday,14,Morning,74.7779,1.757,1500.3621,27.1395,8.4809,0.2806,0.0647,0.0209,1.5447,0.2882,6.1908,0.000885
2025-04-05 11:11:00,79.27,1489,8.36,0.08,1.91,0,11,5,Saturday,14,Morning,74.8464,1.8524,1499.3448,26.4187,8.4824,0.2797,0.0647,0.0209,1.5517,0.2921,4.377,0.001283
2025-04-05 11:12:00,75.64,1490,8.57,0.08,1.9,0,11,5,Saturday,14,Morning,74.8071,1.8098,1499.1724,26.447,8.4826,0.2798,0.0652,0.0209,1.564,0.2915,4.5105,0.001275
2025-04-05 11:13:00,73.0,1511,8.45,0.09,1.41,0,11,5,Saturday,14,Morning,74.7779,1.8252,1499.6552,26.4021,8.49,0.2729,0.0652,0.0209,1.5631,0.2919,5.9929,0.000933
2025-04-05 11:14:00,76.34,1531,8.25,0.03,1.75,0,11,5,Saturday,14,Morning,74.7988,1.8362,1499.5862,26.3133,8.491,0.2719,0.0641,0.0211,1.5717,0.2899,4.7143,0.001143
2025-04-05 11:15:00,73.46,1501,8.03,0.09,1.29,0,11,5,Saturday,14,Morning,74.8071,1.8289,1499.3103,26.2112,8.4753,0.2717,0.0652,0.0209,1.5616,0.2892,6.2248,0.000859
2025-04-05 11:16:00,70.11,1504,8.67,0.06,1.85,0,11,5,Saturday,14,Morning,74.7226,1.9298,1498.8448,25.8761,8.4852,0.2682,0.065,0.0209,1.5657,0.2917,4.6865,0.00123
2025-04-05 11:17:00,71.06,1477,8.1,0.06,1.11,0,11,5,Saturday,14,Morning,74.6641,1.9886,1498.1207,25.8898,8.4745,0.271,0.0655,0.0204,1.5667,0.2899,7.2973,0.000752
2025-04-05 11:18:00,73.19,1543,8.5,0.06,1.56,0,11,5,Saturday,14,Morning,74.6343,1.9977,1499.569,26.0122,8.4705,0.2689,0.0657,0.0203,1.5614,0.2871,5.4487,0.001011
2025-04-05 11:19:00,74.38,1519,8.81,0.09,1.37,0,11,5,Saturday,14,Morning,74.6059,1.9892,1499.6724,26.0784,8.4769,0.2725,0.0659,0.0204,1.5605,0.2876,6.4307,0.000902
2025-04-05 11:20:00,75.08,1516,8.7,0.07,1.6,0,11,5,Saturday,14,Morning,74.6139,1.9729,1499.9492,25.9399,8.4807,0.2717,0.0659,0.0203,1.5612,0.2851,5.4375,0.001055
2025-04-05 11:21:00,73.34,1474,8.23,0.04,1.78,0,11,5,Saturday,14,Morning,74.5727,1.9737,1500.3051,25.4235,8.4725,0.2719,0.0653,0.0205,1.5695,0.2842,4.6236,0.001208
2025-04-05 11:22:00,74.82,1525,8.09,0.04,1.53,1,11,5,Saturday,14,Morning,74.6229,1.9409,1501.4746,24.9326,8.4688,0.2757,0.0646,0.0206,1.5669,0.2839,5.2876,0.001003
2025-04-05 11:23:00,74.15,1460,8.36,0.04,1.6,0,11,5,Saturday,14,Morning,74.6071,1.9409,1500.5593,25.4506,8.4705,0.2747,0.0644,0.0208,1.5612,0.2796,5.225,0.001096
2025-04-05 11:24:00,72.12,1529,8.91,0.08,1.66,0,11,5,Saturday,14,Morning,74.5929,1.9563,1501.0508,25.7183,8.4793,0.2803,0.0647,0.0209,1.5575,0.2767,5.3675,0.001086
2025-04-05 11:25:00,74.48,1492,8.17,0.08,1.54,0,11,5,Saturday,14,Morning,74.6229,1.9404,1501.0169,25.729,8.4749,0.2832,0.0653,0.0209,1.5517,0.2734,5.3052,0.001032
2025-04-05 11:26:00,72.87,1544,8.28,0.09,1.7,0,11,5,Saturday,14,Morning,74.5937,1.9371,1501.7333,26.1066,8.4717,0.2819,0.0657,0.0209,1.5542,0.2718,4.8706,0.001101
2025-04-05 11:27:00,74.68,1512,8.69,0.06,1.23,1,11,5,Saturday,14,Morning,74.564,1.9216,1501.8,26.128,8.482,0.2782,0.0662,0.0204,1.5482,0.2749,7.065,0.000813
2025-04-05 11:28:00,76.9,1523,8.36,0.05,1.16,0,11,5,Saturday,14,Morning,74.5875,1.9417,1502.9833,25.4329,8.4822,0.2782,0.066,0.0205,1.5402,0.2791,7.2069,0.000762
2025-04-05 11:29:00,71.17,1539,8.1,0.05,1.36,0,11,5,Saturday,14,Morning,74.4958,1.9713,1503.8167,25.7836,8.4702,0.2789,0.0663,0.0201,1.5428,0.2766,5.9559,0.000884
2025-04-05 11:30:00,76.76,1461,8.12,0.06,1.14,0,11,5,Saturday,14,Morning,74.5412,1.9918,1503.4,26.2738,8.4633,0.2824,0.0667,0.0198,1.5332,0.2804,7.1228,0.00078
2025-04-05 11:31:00,73.61,1451,8.87,0.06,1.69,0,11,5,Saturday,14,Morning,74.5817,1.9465,1502.15,26.9556,8.4737,0.2858,0.0667,0.0198,1.5295,0.2768,5.2485,0.001165
2025-04-05 11:32:00,74.22,1508,8.43,0.05,1.05,1,11,5,Saturday,14,Morning,74.5378,1.924,1502.2667,26.9657,8.4723,0.2858,0.066,0.0197,1.5195,0.2831,8.0286,0.000696
2025-04-05 11:33:00,71.71,1532,8.08,0.04,1.53,0,11,5,Saturday,14,Morning,74.5007,1.957,1502.3167,27.0188,8.466,0.2902,0.066,0.0197,1.5202,0.2831,5.281,0.000999
2025-04-05 11:34:00,77.11,1494,8.42,0.09,1.1,0,11,5,Saturday,14,Morning,74.5888,1.9534,1502.2,27.0397,8.46,0.2873,0.0665,0.0199,1.517,0.2868,7.6545,0.000736
2025-04-05 11:35:00,73.83,1491,8.35,0.06,1.1,0,11,5,Saturday,14,Morning,74.5703,1.9552,1501.9,27.0628,8.461,0.2868,0.066,0.0197,1.5118,0.2915,7.5909,0.000738
2025-04-05 11:36:00,73.79,1514,8.03,0.09,1.92,0,11,5,Saturday,14,Morning,74.562,1.9575,1501.65,26.8769,8.4483,0.2888,0.0662,0.0198,1.5142,0.2942,4.1823,0.001268
2025-04-05 11:37:00,75.16,1548,8.52,0.05,1.81,0,11,5,Saturday,14,Morning,74.5087,1.8949,1502.9667,27.1836,8.4553,0.2853,0.0657,0.0199,1.521,0.2963,4.7072,0.001169
2025-04-05 11:38:00,71.53,1522,8.67,0.04,1.57,0,11,5,Saturday,14,Morning,74.4952,1.9134,1503.2333,27.2921,8.454,0.2841,0.0655,0.02,1.517,0.2939,5.5223,0.001032
2025-04-05 11:39:00,77.23,1473,8.88,0.04,1.17,0,11,5,Saturday,14,Morning,74.5115,1.9327,1502.0333,27.0059,8.4537,0.2836,0.0655,0.02,1.5175,0.2933,7.5897,0.000794
2025-04-05 11:40:00,75.0,1505,8.83,0.06,1.7,1,11,5,Saturday,14,Morning,74.5372,1.9287,1502.0833,27.0087,8.4617,0.2874,0.066,0.0195,1.5228,0.2937,5.1941,0.00113
2025-04-05 11:41:00,78.63,1533,8.24,0.06,1.03,0,11,5,Saturday,14,Morning,74.6165,1.9975,1502.45,27.2797,8.4497,0.2812,0.0655,0.0193,1.5158,0.3004,8.0,0.000672
2025-04-05 11:42:00,71.78,1469,8.54,0.08,1.21,0,11,5,Saturday,14,Morning,74.5597,2.0292,1501.3167,27.2325,8.444,0.2757,0.0652,0.0188,1.5035,0.2974,7.0579,0.000824
2025-04-05 11:43:00,74.52,1508,8.03,0.1,1.91,0,11,5,Saturday,14,Morning,74.4977,1.9708,1501.4167,27.2461,8.444,0.2757,0.0655,0.0193,1.5028,0.2964,4.2042,0.001267
2025-04-05 11:44:00,75.45,1545,8.48,0.05,1.2,0,11,5,Saturday,14,Morning,74.4895,1.9657,1502.95,27.0633,8.4503,0.272,0.0657,0.0191,1.5,0.2985,7.0667,0.000777
2025-04-05 11:45:00,74.16,1542,8.41,0.07,1.05,0,11,5,Saturday,14,Morning,74.4687,1.9624,1503.6333,27.5269,8.442,0.2653,0.0657,0.0191,1.4947,0.3037,8.0095,0.000681
2025-04-05 11:46:00,74.33,1519,8.38,0.09,1.66,0,11,5,Saturday,14,Morning,74.4492,1.9578,1503.8167,27.593,8.4397,0.2652,0.0658,0.0192,1.498,0.3044,5.0482,0.001093
2025-04-05 11:47:00,75.47,1453,8.04,0.04,1.68,0,11,5,Saturday,14,Morning,74.422,1.9315,1503.55,28.0093,8.4292,0.2684,0.0648,0.019,1.5033,0.3048,4.7857,0.001156
2025-04-05 11:48:00,76.75,1474,8.08,0.06,1.17,0,11,5,Saturday,14,Morning,74.4635,1.9546,1503.35,28.1791,8.4287,0.269,0.065,0.0189,1.4922,0.3045,6.906,0.000794
2025-04-05 11:49:00,78.59,1511,8.51,0.06,1.82,0,11,5,Saturday,14,Morning,74.539,2.025,1503.45,28.1957,8.4335,0.2678,0.0648,0.0189,1.5018,0.3056,4.6758,0.001205
2025-04-05 11:50:00,75.65,1533,8.83,0.08,1.12,0,11,5,Saturday,14,Morning,74.5372,2.0239,1504.15,28.402,8.4368,0.2715,0.0645,0.0185,1.5033,0.3034,7.8839,0.000731
2025-04-05 11:51:00,77.45,1543,8.62,0.1,1.8,0,11,5,Saturday,14,Morning,74.6458,2.0019,1504.6333,28.8162,8.4368,0.2715,0.0648,0.0189,1.5117,0.3046,4.7889,0.001167
2025-04-05 11:52:00,78.2,1453,8.73,0.1,1.62,0,11,5,Saturday,14,Morning,74.7053,2.0538,1503.7333,29.5743,8.4353,0.2696,0.066,0.0189,1.5105,0.304,5.3889,0.001115
2025-04-05 11:53:00,77.7,1453,8.38,0.09,1.78,0,11,5,Saturday,14,Morning,74.7248,2.0768,1503.2,30.1998,8.4312,0.2685,0.0662,0.0191,1.5183,0.3048,4.7079,0.001225
2025-04-05 11:54:00,76.0,1470,8.74,0.1,1.11,0,11,5,Saturday,14,Morning,74.76,2.0803,1503.45,29.8541,8.4372,0.2713,0.0668,0.0195,1.5142,0.3087,7.8739,0.000755
2025-04-05 11:55:00,77.05,1498,8.31,0.08,1.92,0,11,5,Saturday,14,Morning,74.827,2.0883,1504.1167,29.2627,8.4338,0.2716,0.0675,0.0193,1.5162,0.311,4.3281,0.001282
2025-04-05 11:56:00,74.24,1450,8.43,0.07,1.54,0,11,5,Saturday,14,Morning,74.8527,2.0712,1502.6,29.674,8.4327,0.2715,0.0673,0.0192,1.5107,0.3075,5.474,0.001062
2025-04-05 11:57:00,73.17,1498,8.04,0.06,1.37,0,11,5,Saturday,14,Morning,74.8362,2.0807,1502.0,29.391,8.426,0.2762,0.0673,0.0192,1.5008,0.3023,5.8686,0.000915
2025-04-05 11:58:00,75.8,1450,8.53,0.04,1.61,0,11,5,Saturday,14,Morning,74.8783,2.074,1500.6667,29.9093,8.4212,0.2717,0.067,0.0195,1.4945,0.2958,5.2981,0.00111
2025-04-05 11:59:00,74.86,1515,8.4,0.09,1.98,0,11,5,Saturday,14,Morning,74.8665,2.072,1501.1,29.9257,8.4222,0.2715,0.0678,0.0194,1.4975,0.2998,4.2424,0.001307
2025-04-05 12:00:00,75.4,1486,8.08,0.07,1.8,0,12,5,Saturday,14,Morning,74.8912,2.0694,1501.55,29.4816,8.4213,0.2724,0.0682,0.0193,1.5082,0.299,4.4889,0.001211
2025-04-05 12:01:00,72.32,1476,8.74,0.09,1.18,0,12,5,Saturday,14,Morning,74.8823,2.0794,1500.6,29.3692,8.4322,0.272,0.0687,0.0194,1.5052,0.3014,7.4068,0.000799
2025-04-05 12:02:00,74.15,1504,8.24,0.09,1.89,0,12,5,Saturday,14,Morning,74.9008,2.0676,1500.4833,29.3411,8.4217,0.2669,0.069,0.0196,1.516,0.3034,4.3598,0.001257
2025-04-05 12:03:00,76.18,1546,8.99,0.03,1.01,0,12,5,Saturday,14,Morning,74.8607,2.0175,1501.9667,29.3552,8.4242,0.2715,0.0678,0.0198,1.5055,0.3098,8.901,0.000653
2025-04-05 12:04:00,72.62,1485,8.06,0.05,1.53,0,12,5,Saturday,14,Morning,74.7947,2.0251,1502.5,28.7346,8.4102,0.2682,0.0675,0.02,1.504,0.3095,5.268,0.00103
2025-04-05 12:05:00,76.45,1510,8.35,0.04,1.48,0,12,5,Saturday,14,Morning,74.842,2.0301,1502.5,28.7346,8.4075,0.268,0.0675,0.02,1.4978,0.3062,5.6419,0.00098
2025-04-05 12:06:00,78.08,1461,8.68,0.05,1.17,0,12,5,Saturday,14,Morning,74.882,2.0701,1501.7833,29.2286,8.412,0.2703,0.067,0.02,1.5,0.3033,7.4188,0.000801
2025-04-05 12:07:00,72.51,1524,8.63,0.07,1.05,0,12,5,Saturday,14,Morning,74.8348,2.0917,1501.6333,29.0884,8.4177,0.2713,0.0668,0.02,1.4862,0.3046,8.219,0.000689
2025-04-05 12:08:00,74.66,1471,8.36,0.03,1.01,0,12,5,Saturday,14,Morning,74.813,2.0864,1500.9,29.2996,8.4152,0.2711,0.0662,0.0205,1.4702,0.304,8.2772,0.000687
2025-04-05 12:09:00,71.93,1535,8.22,0.1,1.32,0,12,5,Saturday,14,Morning,74.7305,2.1011,1501.2167,29.567,8.4168,0.2696,0.0667,0.021,1.4737,0.301,6.2273,0.00086
2025-04-05 12:10:00,74.89,1498,8.9,0.08,1.3,0,12,5,Saturday,14,Morning,74.75,2.097,1501.5167,29.4391,8.43,0.2736,0.0667,0.021,1.4735,0.301,6.8462,0.000868
2025-04-05 12:11:00,74.63,1549,8.5,0.08,1.98,0,12,5,Saturday,14,Morning,74.6727,2.0113,1502.5167,30.02,8.4323,0.2736,0.0667,0.021,1.4747,0.3029,4.2929,0.001278
2025-04-05 12:12:00,76.58,1451,8.32,0.06,1.16,0,12,5,Saturday,14,Morning,74.6883,2.0226,1501.8667,30.7099,8.4282,0.2733,0.0663,0.0209,1.4623,0.3003,7.1724,0.000799
2025-04-05 12:13:00,75.32,1544,8.85,0.08,1.46,0,12,5,Saturday,14,Morning,74.727,2.0119,1502.4167,31.1684,8.4348,0.2787,0.0662,0.0208,1.4632,0.3003,6.0616,0.000946
2025-04-05 12:14:00,75.61,1549,8.73,0.1,1.52,0,12,5,Saturday,14,Morning,74.7148,2.0042,1502.7167,31.5327,8.4428,0.2802,0.0673,0.0207,1.4593,0.298,5.7434,0.000981
2025-04-05 12:15:00,74.42,1531,8.93,0.04,1.11,0,12,5,Saturday,14,Morning,74.7308,1.9978,1503.2167,31.7421,8.4578,0.2818,0.0665,0.0207,1.4563,0.3006,8.045,0.000725
2025-04-05 12:16:00,74.19,1515,8.97,0.07,1.65,0,12,5,Saturday,14,Morning,74.7988,1.9052,1503.4,31.7785,8.4628,0.2882,0.0667,0.0207,1.453,0.2973,5.4364,0.001089
2025-04-05 12:17:00,75.42,1548,8.06,0.03,1.5,0,12,5,Saturday,14,Morning,74.8715,1.8423,1504.5833,32.099,8.4622,0.2891,0.0662,0.0212,1.4595,0.2939,5.3733,0.000969
2025-04-05 12:18:00,73.27,1528,8.45,0.09,1.71,0,12,5,Saturday,14,Morning,74.8728,1.8411,1504.3333,31.8522,8.4613,0.2891,0.0667,0.0214,1.462,0.2954,4.9415,0.001119
2025-04-05 12:19:00,76.52,1541,8.45,0.08,1.41,0,12,5,Saturday,14,Morning,74.9085,1.8521,1504.7,32.1492,8.4553,0.2854,0.0665,0.0213,1.4627,0.2952,5.9929,0.000915
2025-04-05 12:20:00,76.21,1549,8.47,0.04,1.22,0,12,5,Saturday,14,Morning,74.9273,1.8596,1505.25,32.6245,8.4515,0.2836,0.066,0.0216,1.4563,0.2963,6.9426,0.000788
2025-04-05 12:21:00,76.97,1528,8.47,0.03,1.21,0,12,5,Saturday,14,Morning,74.9878,1.8661,1506.15,32.4924,8.4555,0.2821,0.0658,0.0218,1.4468,0.2949,7.0,0.000792
2025-04-05 12:22:00,74.84,1462,8.84,0.09,1.87,0,12,5,Saturday,14,Morning,74.9882,1.866,1505.1,32.8885,8.468,0.2823,0.0667,0.0218,1.4525,0.2997,4.7273,0.001279
2025-04-05 12:23:00,75.63,1473,9.0,0.05,1.75,0,12,5,Saturday,14,Morning,75.0128,1.8646,1505.3167,32.6281,8.4787,0.2901,0.0668,0.0216,1.455,0.3016,5.1429,0.001188
2025-04-05 12:24:00,72.52,1469,8.93,0.08,1.93,0,12,5,Saturday,14,Morning,75.0195,1.8547,1504.3167,32.8089,8.479,0.2906,0.0668,0.0216,1.4595,0.3067,4.6269,0.001314
2025-04-05 12:25:00,72.58,1521,8.92,0.06,1.17,0,12,5,Saturday,14,Morning,74.9878,1.8801,1504.8,32.838,8.4915,0.2932,0.0665,0.0215,1.4533,0.3088,7.6239,0.000769
2025-04-05 12:26:00,73.31,1489,8.52,0.1,1.76,0,12,5,Saturday,14,Morning,74.9952,1.8726,1503.8833,32.491,8.4955,0.2919,0.0667,0.0218,1.4543,0.3097,4.8409,0.001182
2025-04-05 12:27:00,74.54,1493,8.58,0.03,1.51,1,12,5,Saturday,14,Morning,74.9928,1.8731,1503.5667,32.5031,8.4937,0.291,0.0662,0.0223,1.459,0.3083,5.6821,0.001011
2025-04-05 12:28:00,79.8,1530,8.46,0.09,1.89,0,12,5,Saturday,14,Morning,75.0412,1.9586,1503.6833,32.5865,8.4953,0.2906,0.0668,0.0224,1.4712,0.3107,4.4762,0.001235
2025-04-05 12:29:00,77.49,1515,8.8,0.05,1.91,0,12,5,Saturday,14,Morning,75.1465,1.9164,1503.2833,32.2916,8.507,0.2885,0.0668,0.0224,1.4803,0.3155,4.6073,0.001261
2025-04-05 12:30:00,76.51,1499,8.92,0.1,1.06,0,12,5,Saturday,14,Morning,75.1423,1.9131,1503.9167,31.8174,8.5203,0.2888,0.0675,0.0227,1.479,0.3171,8.4151,0.000707
2025-04-05 12:31:00,74.38,1543,8.63,0.03,1.16,0,12,5,Saturday,14,Morning,75.1552,1.9052,1505.45,31.4386,8.5163,0.2855,0.067,0.0232,1.4702,0.3185,7.4397,0.000752
2025-04-05 12:32:00,74.22,1520,8.06,0.08,1.83,0,12,5,Saturday,14,Morning,75.1552,1.9052,1505.65,31.4932,8.5102,0.2913,0.0675,0.0232,1.4832,0.317,4.4044,0.001204
2025-04-05 12:33:00,74.85,1476,8.07,0.09,1.15,0,12,5,Saturday,14,Morning,75.2075,1.8513,1504.7167,31.5289,8.51,0.2916,0.0683,0.0231,1.4768,0.3198,7.0174,0.000779
2025-04-05 12:34:00,72.22,1506,8.22,0.09,1.44,0,12,5,Saturday,14,Morning,75.126,1.8736,1504.9167,31.4978,8.5067,0.2937,0.0683,0.0231,1.4825,0.316,5.7083,0.000956
2025-04-05 12:35:00,75.14,1521,8.19,0.06,1.58,1,12,5,Saturday,14,Morning,75.1478,1.8659,1505.4167,31.5113,8.504,0.2959,0.0683,0.0231,1.4905,0.3122,5.1835,0.001039
2025-04-05 12:36:00,76.2,1510,8.08,0.07,1.59,0,12,5,Saturday,14,Morning,75.188,1.8621,1505.35,31.497,8.5048,0.2946,0.068,0.0229,1.485,0.3074,5.0818,0.001053
2025-04-05 12:37:00,71.66,1512,8.7,0.06,1.82,0,12,5,Saturday,14,Morning,75.1297,1.917,1504.75,31.0099,8.5078,0.2957,0.0682,0.0228,1.4852,0.3076,4.7802,0.001204
2025-04-05 12:38:00,72.91,1490,8.58,0.04,1.12,0,12,5,Saturday,14,Morning,75.1527,1.881,1504.2167,30.9834,8.5063,0.2951,0.0682,0.0228,1.4777,0.3109,7.6607,0.000752
2025-04-05 12:39:00,77.48,1519,8.03,0.09,1.12,0,12,5,Saturday,14,Morning,75.1568,1.886,1504.9833,30.7662,8.4922,0.2972,0.069,0.0227,1.4768,0.3118,7.1696,0.000737
2025-04-05 12:40:00,73.58,1515,8.3,0.06,1.97,0,12,5,Saturday,14,Morning,75.1332,1.8968,1505.15,30.7934,8.4833,0.2949,0.069,0.0227,1.4813,0.317,4.2132,0.0013
2025-04-05 12:41:00,75.67,1548,8.31,0.04,1.37,0,12,5,Saturday,14,Morning,75.0838,1.8421,1505.4,31.0828,8.4845,0.294,0.0687,0.023,1.487,0.3118,6.0657,0.000885
2025-04-05 12:42:00,72.72,1532,8.2,0.06,1.63,0,12,5,Saturday,14,Morning,75.0995,1.8173,1506.45,30.8959,8.4788,0.2962,0.0683,0.0229,1.494,0.3102,5.0307,0.001064
2025-04-05 12:43:00,74.7,1507,8.66,0.04,1.13,1,12,5,Saturday,14,Morning,75.1025,1.8165,1506.4333,30.8953,8.4893,0.2912,0.0673,0.0228,1.481,0.3088,7.6637,0.00075
2025-04-05 12:44:00,76.43,1480,8.69,0.08,1.67,0,12,5,Saturday,14,Morning,75.1188,1.8241,1505.35,30.6588,8.4928,0.2923,0.0678,0.0228,1.4888,0.3075,5.2036,0.001128
2025-04-05 12:45:00,76.76,1508,8.72,0.06,1.77,0,12,5,Saturday,14,Morning,75.1622,1.8318,1504.7833,30.2818,8.498,0.2936,0.0677,0.0228,1.5008,0.3041,4.9266,0.001174
2025-04-05 12:46:00,75.33,1538,8.88,0.09,1.98,0,12,5,Saturday,14,Morning,75.1788,1.8286,1505.1,30.5313,8.5063,0.2972,0.0677,0.0228,1.5062,0.3097,4.4848,0.001287
2025-04-05 12:47:00,77.46,1544,8.35,0.07,1.55,0,12,5,Saturday,14,Morning,75.212,1.8519,1506.6167,30.1573,8.5115,0.2916,0.0682,0.0225,1.504,0.3089,5.3871,0.001004
2025-04-05 12:48:00,76.82,1514,8.12,0.05,1.63,0,12,5,Saturday,14,Morning,75.2132,1.8529,1507.2833,29.8647,8.5122,0.2907,0.068,0.0226,1.5117,0.3062,4.9816,0.001077
2025-04-05 12:49:00,73.34,1497,8.78,0.08,1.93,0,12,5,Saturday,14,Morning,75.1257,1.8143,1507.05,29.8899,8.5167,0.2927,0.0683,0.0226,1.5135,0.3084,4.5492,0.001289
2025-04-05 12:50:00,72.56,1487,8.04,0.05,1.17,0,12,5,Saturday,14,Morning,75.0742,1.8428,1506.2833,29.8028,8.5035,0.2961,0.0678,0.0227,1.5143,0.3074,6.8718,0.000787
2025-04-05 12:51:00,77.86,1457,8.98,0.07,1.58,0,12,5,Saturday,14,Morning,75.081,1.8525,1504.85,30.0738,8.5095,0.3021,0.0673,0.0223,1.5107,0.3052,5.6835,0.001084
2025-04-05 12:52:00,74.85,1474,8.77,0.08,1.92,0,12,5,Saturday,14,Morning,75.0252,1.8068,1505.2,29.5783,8.5102,0.3027,0.067,0.022,1.5157,0.3095,4.5677,0.001303
2025-04-05 12:53:00,74.84,1524,8.41,0.08,1.47,0,12,5,Saturday,14,Morning,74.9775,1.7724,1506.3833,28.8662,8.5107,0.3025,0.0668,0.0218,1.5105,0.3076,5.7211,0.000965
2025-04-05 12:54:00,78.47,1510,8.88,0.1,1.34,0,12,5,Saturday,14,Morning,75.0187,1.8245,1507.05,28.4709,8.513,0.3048,0.0668,0.0218,1.5143,0.3039,6.6269,0.000887
2025-04-05 12:55:00,73.66,1471,8.83,0.07,1.09,0,12,5,Saturday,14,Morning,74.9622,1.813,1506.6,28.8275,8.5217,0.3063,0.0667,0.0218,1.5005,0.304,8.1009,0.000741
2025-04-05 12:56:00,80.27,1521,8.82,0.05,1.94,0,12,5,Saturday,14,Morning,75.0627,1.9353,1507.7833,27.9073,8.5282,0.3085,0.0663,0.0219,1.5072,0.3092,4.5464,0.001275
2025-04-05 12:57:00,75.83,1504,8.39,0.03,1.56,1,12,5,Saturday,14,Morning,75.107,1.9216,1507.8833,27.8824,8.534,0.3023,0.0658,0.0223,1.5103,0.3088,5.3782,0.001037
2025-04-05 12:58:00,77.55,1484,8.42,0.08,1.06,0,12,5,Saturday,14,Morning,75.1362,1.9454,1508.45,27.0182,8.5322,0.3027,0.0665,0.0222,1.5012,0.3139,7.9434,0.000714
2025-04-05 12:59:00,73.49,1474,8.39,0.09,1.59,0,12,5,Saturday,14,Morning,75.1133,1.9567,1507.7667,27.3659,8.532,0.3028,0.0665,0.0222,1.4947,0.3078,5.2767,0.001079
